-,-,-
-408.57,556.64,841.19
-418.95,440.67,772.46
-297.24,404.17,756.35
-349.24,394.17,840.70
-356.81,363.40,790.65
-380.49,282.71,835.45
-396.61,131.35,969.12
-404.91,-61.28,1196.04
-414.55,-196.17,1440.06
-382.81,-228.52,1608.89
-512.57,-47.61,2112.79
-1598.39,214.48,2646.24
234.86,-422.12,2669.80
-307.37,-718.63,1780.76
300.66,-1070.31,156.01
513.92,-986.69,-170.78
245.61,-260.25,-263.31
260.38,-256.47,-624.63
428.22,-415.16,-1247.80
808.59,-185.42,-1683.59
388.67,-86.55,-1556.15
413.33,479.13,-771.00
-1556.03,3999.51,3004.39
157.84,-1282.84,-2333.86
1462.40,-755.00,-61.52
60.55,-873.05,313.72
-544.92,-425.54,1046.26
643.80,-70.31,326.05
-127.20,-167.48,111.57
-762.94,-515.38,71.04
48.58,-610.47,359.62
-374.15,-1116.46,199.58
988.53,-1145.75,211.18
465.33,-971.68,456.67
188.84,-1444.58,406.01
128.54,-1348.39,547.73
-32.10,-1254.39,281.37
-170.29,-965.58,978.88
-264.65,-804.20,728.52
-67.02,-606.57,251.95
-255.86,-438.96,726.93
-214.84,-446.29,666.87
-604.61,-199.71,1070.07
-253.54,-106.32,1268.68
-317.38,240.11,1370.12
-507.32,567.75,1426.64
-474.98,666.63,1215.09
-447.51,576.42,1022.95
-330.32,556.40,787.84
-293.82,525.51,746.83
-281.62,640.14,768.80
-373.66,725.83,852.05
-284.67,663.70,826.78
-284.79,546.75,789.18
-268.19,538.57,803.96
-280.76,506.84,783.81
-290.65,537.35,782.35
-280.52,578.37,764.16
-283.94,574.58,744.14
-289.31,566.53,717.04
-293.70,567.14,734.37
-296.26,563.48,707.15
-301.64,573.61,724.37
-320.68,577.27,719.48
-328.49,577.03,722.53
-331.42,576.78,723.75
-335.45,577.15,715.45
-399.17,518.07,736.57
-363.65,560.79,721.80
-269.29,623.78,731.93

 -,-,-
-1019.90,610.23,2923.58
-882.32,349.24,2684.45
-485.47,-604.86,1792.85
6.10,-1035.16,1077.76
267.58,-1196.29,578.61
472.41,-1164.67,-33.45
440.19,-711.18,-359.62
432.01,-489.01,-589.97
403.93,-204.35,-839.97
454.83,-410.16,-897.71
793.95,-468.26,-1893.80
396.00,-120.73,-913.94
-902.71,3145.63,229.49
-2009.89,448.85,-1995.00
1402.83,-514.04,-537.23
313.35,-1481.57,630.98
-103.76,-615.36,723.02
850.95,-430.18,664.79
200.93,-78.49,59.57
-204.96,88.01,-175.29
-135.50,-361.69,149.78
287.48,-584.84,403.81
-38.57,-1200.32,-68.24
569.34,-1190.67,72.02
-274.05,-1249.15,-45.29
1820.19,-1251.22,146.85
504.27,-960.82,412.96
-57.13,-1349.37,373.90
118.29,-550.42,469.97
78.86,-932.25,502.93
-165.16,-163.82,1017.46
-137.08,-599.73,666.99
-150.76,108.64,1528.69
-383.54,-525.27,919.43
-20.39,-123.54,1076.78
-317.02,369.02,1157.47
-387.82,521.61,1015.14
-471.31,677.49,1121.34
-503.42,618.41,918.21
-388.06,769.41,995.61
-425.54,907.47,930.30
-411.99,818.73,836.06
-350.59,717.16,655.03
-286.50,703.25,678.10
-313.72,692.14,618.41
-283.81,695.31,640.99
-321.29,677.98,622.56
-368.77,663.09,637.94
-263.79,677.61,634.77
-278.44,676.15,609.25
-295.78,702.64,659.06
-314.45,596.92,652.83
-337.65,647.95,642.21
-288.94,693.85,678.59
-272.71,682.62,668.33
-320.19,671.75,658.20
-323.36,665.16,637.45
-308.11,651.37,624.63
-296.02,671.63,649.66
-286.99,686.04,624.27
-291.38,679.20,659.42
-289.67,679.57,635.13
-288.57,677.73,657.84
-267.09,658.94,649.41
-268.55,650.88,641.60
-267.09,659.79,651.49
-274.41,672.73,652.71
-280.64,672.61,644.90
-296.51,672.12,646.00
-295.41,678.71,645.63

-,-,-
-854.86,664.18,2317.87
-716.80,897.95,2547.49
-758.30,610.35,2516.72
-482.42,-205.81,2032.84
-157.96,-843.26,1301.03
167.97,-1013.18,632.81
168.33,-1026.00,213.87
175.05,-733.03,-124.27
165.53,-354.98,-398.93
338.75,-282.71,-529.05
666.38,-452.76,-1180.66
905.88,-430.79,-1427.49
869.75,-233.15,-1441.16
496.95,649.78,-614.62
-1091.06,3690.92,1383.54
1318.36,178.22,-1495.48
956.79,-721.31,739.38
-771.97,-920.29,880.74
275.51,-434.81,881.84
847.05,-367.07,380.13
11.72,39.18,26.86
-206.18,-282.84,71.66
561.52,-483.76,-108.64
67.50,-1002.69,-174.19
678.10,-705.69,369.02
235.35,-1614.75,-84.96
653.44,-1280.15,-363.89
203.74,-1509.28,-566.77
784.55,-1136.72,-309.57
378.54,-988.53,35.52
-128.30,-692.02,408.33
-51.51,-424.07,313.11
-182.25,-93.14,974.73
-222.53,-486.69,532.10
-262.57,-336.30,768.68
-428.47,127.32,1000.24
-267.70,585.57,1067.38
-317.50,1543.82,1422.97
-588.87,2195.31,1351.56
-678.83,1112.67,1119.38
-296.87,514.04,565.31
-286.38,368.16,527.34
-266.85,629.15,622.19
-365.72,832.28,677.37
-358.28,785.28,705.08
-362.55,665.65,705.57
-319.09,605.10,708.98
-318.48,609.37,687.87
-305.30,624.51,642.94
-320.68,589.48,621.34
-323.24,597.05,629.64
-314.70,619.26,657.10
-327.15,610.72,640.75
-319.21,616.70,646.61
-319.21,598.02,647.95
-336.55,580.44,655.64
-333.86,599.49,682.74
-339.97,623.29,696.66
-344.24,625.12,673.95
-350.83,646.36,713.38
-390.50,623.29,703.25
-301.27,615.11,694.34
-308.35,607.54,690.80
-271.24,619.87,705.44
-298.58,599.49,684.08
-300.90,628.78,703.61
-305.79,636.96,712.77
-300.54,632.32,687.50
-295.90,633.30,703.86
-305.66,628.17,670.29

-,-,-
-688.48,772.71,2772.95
-703.86,713.26,3022.83
-654.30,210.33,2270.02
-249.02,-523.93,1408.94
109.13,-555.91,637.94
218.63,-488.53,61.28
380.62,-443.60,-447.88
406.13,-391.11,-645.14
468.63,-103.15,-929.93
787.84,-480.22,-1623.54
1068.85,-478.15,-2382.45
775.39,258.06,-1408.45
-755.86,2538.45,1855.22
-737.30,1858.15,-1917.11
783.33,639.28,-682.13
313.23,-730.83,679.93
-1157.35,-572.02,1182.50
787.60,-114.01,855.47
531.49,-90.45,242.92
-376.10,-527.34,-172.00
159.06,-642.58,4.88
433.35,-627.56,98.39
579.96,-665.41,205.20
438.48,-688.96,196.78
226.93,-891.48,-86.67
404.05,-894.78,155.64
394.41,-972.29,511.23
209.59,-1140.75,447.51
331.54,-1178.83,1206.91
-80.93,-1001.10,648.56
-158.94,-418.58,729.49
-129.15,-215.33,963.13
-328.25,13.55,1064.21
-354.00,281.49,1326.42
-818.73,1269.29,1781.01
-443.48,1115.72,1020.87
-384.28,913.94,1243.65
-391.36,671.75,910.16
-375.00,615.48,902.59
-359.99,559.57,782.96
-356.32,554.32,714.72
-325.20,572.39,721.07
-294.19,494.14,679.20
-250.49,549.68,782.35
-243.16,564.58,776.73
-247.80,567.14,780.88
-275.15,509.64,740.84
-271.97,503.66,741.58
-293.33,499.63,683.96
-264.40,499.02,779.05
-261.96,480.71,769.65
-266.11,486.69,797.97
-269.17,533.81,815.31
-265.38,536.13,792.85
-241.33,513.92,798.58
-239.99,503.91,780.88
-274.05,502.08,762.82
-284.18,504.76,790.77
-285.40,512.94,798.46
-299.80,513.79,793.58
-298.10,518.68,794.43
-300.54,516.85,784.79
-280.76,524.05,784.79
-292.97,507.69,760.25
-291.14,521.73,786.99
-283.57,518.92,786.87
